"Town","FIPS","Year","Gender","Race/Ethnicity","Age Cohort","Measure Type","Variable","Value","Region"
"Wilton",900186370,"2012-2016","Total","All","55 to 64 years","Number","Margins of Error",266,"Southwest Region"
"Wilton",900186370,"2012-2016","Total","All","65 to 74 years","Number","Population",1398,"Southwest Region"
"Wilton",900186370,"2012-2016","Total","All","65 to 74 years","Number","Margins of Error",169,"Southwest Region"
"Wilton",900186370,"2012-2016","Total","All","75 to 84 years","Number","Population",838,"Southwest Region"
"Wilton",900186370,"2012-2016","Total","All","75 to 84 years","Number","Margins of Error",137,"Southwest Region"
"Wilton",900186370,"2012-2016","Total","All","85 years and over","Number","Population",448,"Southwest Region"
"Wilton",900186370,"2012-2016","Total","All","85 years and over","Number","Margins of Error",122,"Southwest Region"
"Winchester",900586440,"2012-2016","Female","All","Total","Number","Population",5238,"Western Region"
"Winchester",900586440,"2012-2016","Female","All","Total","Number","Margins of Error",276,"Western Region"
"Winchester",900586440,"2012-2016","Female","All","0 to 4 years","Number","Population",238,"Western Region"
"Winchester",900586440,"2012-2016","Female","All","0 to 4 years","Number","Margins of Error",133,"Western Region"
"Winchester",900586440,"2012-2016","Female","All","5 to 9 years","Number","Population",84,"Western Region"
"Winchester",900586440,"2012-2016","Female","All","5 to 9 years","Number","Margins of Error",68,"Western Region"
"Winchester",900586440,"2012-2016","Female","All","10 to 14 years","Number","Population",201,"Western Region"
"Winchester",900586440,"2012-2016","Female","All","10 to 14 years","Number","Margins of Error",86,"Western Region"
"Winchester",900586440,"2012-2016","Female","All","15 to 19 years","Number","Population",295,"Western Region"
"Winchester",900586440,"2012-2016","Female","All","15 to 19 years","Number","Margins of Error",122,"Western Region"
"Winchester",900586440,"2012-2016","Female","All","20 to 24 years","Number","Population",349,"Western Region"
"Winchester",900586440,"2012-2016","Female","All","20 to 24 years","Number","Margins of Error",122,"Western Region"
"Winchester",900586440,"2012-2016","Female","All","25 to 29 years","Number","Population",247,"Western Region"
"Winchester",900586440,"2012-2016","Female","All","25 to 29 years","Number","Margins of Error",136,"Western Region"
"Winchester",900586440,"2012-2016","Female","All","30 to 34 years","Number","Population",323,"Western Region"
"Winchester",900586440,"2012-2016","Female","All","30 to 34 years","Number","Margins of Error",141,"Western Region"
"Winchester",900586440,"2012-2016","Female","All","35 to 44 years","Number","Population",547,"Western Region"
"Winchester",900586440,"2012-2016","Female","All","35 to 44 years","Number","Margins of Error",162,"Western Region"
"Winchester",900586440,"2012-2016","Female","All","45 to 54 years","Number","Population",1074,"Western Region"
"Winchester",900586440,"2012-2016","Female","All","45 to 54 years","Number","Margins of Error",262,"Western Region"
"Winchester",900586440,"2012-2016","Female","All","55 to 64 years","Number","Population",782,"Western Region"
"Winchester",900586440,"2012-2016","Female","All","55 to 64 years","Number","Margins of Error",171,"Western Region"
"Winchester",900586440,"2012-2016","Female","All","65 to 74 years","Number","Population",557,"Western Region"
"Winchester",900586440,"2012-2016","Female","All","65 to 74 years","Number","Margins of Error",165,"Western Region"
"Winchester",900586440,"2012-2016","Female","All","75 to 84 years","Number","Population",320,"Western Region"
"Winchester",900586440,"2012-2016","Female","All","75 to 84 years","Number","Margins of Error",133,"Western Region"
"Winchester",900586440,"2012-2016","Female","All","85 years and over","Number","Population",221,"Western Region"
"Winchester",900586440,"2012-2016","Female","All","85 years and over","Number","Margins of Error",101,"Western Region"
"Winchester",900586440,"2012-2016","Male","All","Total","Number","Population",5688,"Western Region"
"Winchester",900586440,"2012-2016","Male","All","Total","Number","Margins of Error",277,"Western Region"
"Winchester",900586440,"2012-2016","Male","All","0 to 4 years","Number","Population",314,"Western Region"
"Winchester",900586440,"2012-2016","Male","All","0 to 4 years","Number","Margins of Error",186,"Western Region"
"Winchester",900586440,"2012-2016","Male","All","5 to 9 years","Number","Population",360,"Western Region"
"Winchester",900586440,"2012-2016","Male","All","5 to 9 years","Number","Margins of Error",153,"Western Region"
"Winchester",900586440,"2012-2016","Male","All","10 to 14 years","Number","Population",162,"Western Region"
"Winchester",900586440,"2012-2016","Male","All","10 to 14 years","Number","Margins of Error",99,"Western Region"
"Winchester",900586440,"2012-2016","Male","All","15 to 19 years","Number","Population",388,"Western Region"
"Winchester",900586440,"2012-2016","Male","All","15 to 19 years","Number","Margins of Error",161,"Western Region"
"Winchester",900586440,"2012-2016","Male","All","20 to 24 years","Number","Population",521,"Western Region"
"Winchester",900586440,"2012-2016","Male","All","20 to 24 years","Number","Margins of Error",188,"Western Region"
"Winchester",900586440,"2012-2016","Male","All","25 to 29 years","Number","Population",366,"Western Region"
"Winchester",900586440,"2012-2016","Male","All","25 to 29 years","Number","Margins of Error",157,"Western Region"
"Winchester",900586440,"2012-2016","Male","All","30 to 34 years","Number","Population",210,"Western Region"
"Winchester",900586440,"2012-2016","Male","All","30 to 34 years","Number","Margins of Error",118,"Western Region"
"Winchester",900586440,"2012-2016","Male","All","35 to 44 years","Number","Population",573,"Western Region"
"Winchester",900586440,"2012-2016","Male","All","35 to 44 years","Number","Margins of Error",209,"Western Region"
"Winchester",900586440,"2012-2016","Male","All","45 to 54 years","Number","Population",949,"Western Region"
"Winchester",900586440,"2012-2016","Male","All","45 to 54 years","Number","Margins of Error",242,"Western Region"
"Winchester",900586440,"2012-2016","Male","All","55 to 64 years","Number","Population",832,"Western Region"
"Winchester",900586440,"2012-2016","Male","All","55 to 64 years","Number","Margins of Error",185,"Western Region"
"Winchester",900586440,"2012-2016","Male","All","65 to 74 years","Number","Population",517,"Western Region"
"Winchester",900586440,"2012-2016","Male","All","65 to 74 years","Number","Margins of Error",176,"Western Region"
"Winchester",900586440,"2012-2016","Male","All","75 to 84 years","Number","Population",384,"Western Region"
"Winchester",900586440,"2012-2016","Male","All","75 to 84 years","Number","Margins of Error",151,"Western Region"
"Winchester",900586440,"2012-2016","Male","All","85 years and over","Number","Population",112,"Western Region"
"Winchester",900586440,"2012-2016","Male","All","85 years and over","Number","Margins of Error",68,"Western Region"
"Winchester",900586440,"2012-2016","Total","All","Total","Number","Population",10926,"Western Region"
"Winchester",900586440,"2012-2016","Total","All","Total","Number","Margins of Error",24,"Western Region"
"Winchester",900586440,"2012-2016","Total","All","0 to 4 years","Number","Population",552,"Western Region"
"Winchester",900586440,"2012-2016","Total","All","0 to 4 years","Number","Margins of Error",229,"Western Region"
"Winchester",900586440,"2012-2016","Total","All","5 to 9 years","Number","Population",444,"Western Region"
"Winchester",900586440,"2012-2016","Total","All","5 to 9 years","Number","Margins of Error",167,"Western Region"
"Winchester",900586440,"2012-2016","Total","All","10 to 14 years","Number","Population",363,"Western Region"
"Winchester",900586440,"2012-2016","Total","All","10 to 14 years","Number","Margins of Error",131,"Western Region"
"Winchester",900586440,"2012-2016","Total","All","15 to 19 years","Number","Population",683,"Western Region"
"Winchester",900586440,"2012-2016","Total","All","15 to 19 years","Number","Margins of Error",202,"Western Region"
"Winchester",900586440,"2012-2016","Total","All","20 to 24 years","Number","Population",870,"Western Region"
"Winchester",900586440,"2012-2016","Total","All","20 to 24 years","Number","Margins of Error",224,"Western Region"
"Winchester",900586440,"2012-2016","Total","All","25 to 29 years","Number","Population",613,"Western Region"
"Winchester",900586440,"2012-2016","Total","All","25 to 29 years","Number","Margins of Error",208,"Western Region"
"Winchester",900586440,"2012-2016","Total","All","30 to 34 years","Number","Population",533,"Western Region"
"Winchester",900586440,"2012-2016","Total","All","30 to 34 years","Number","Margins of Error",184,"Western Region"
"Winchester",900586440,"2012-2016","Total","All","35 to 44 years","Number","Population",1120,"Western Region"
"Winchester",900586440,"2012-2016","Total","All","35 to 44 years","Number","Margins of Error",264,"Western Region"
"Winchester",900586440,"2012-2016","Total","All","45 to 54 years","Number","Population",2023,"Western Region"
"Winchester",900586440,"2012-2016","Total","All","45 to 54 years","Number","Margins of Error",356,"Western Region"
"Winchester",900586440,"2012-2016","Total","All","55 to 64 years","Number","Population",1614,"Western Region"
"Winchester",900586440,"2012-2016","Total","All","55 to 64 years","Number","Margins of Error",252,"Western Region"
"Winchester",900586440,"2012-2016","Total","All","65 to 74 years","Number","Population",1074,"Western Region"
"Winchester",900586440,"2012-2016","Total","All","65 to 74 years","Number","Margins of Error",241,"Western Region"
"Winchester",900586440,"2012-2016","Total","All","75 to 84 years","Number","Population",704,"Western Region"
"Winchester",900586440,"2012-2016","Total","All","75 to 84 years","Number","Margins of Error",202,"Western Region"
"Winchester",900586440,"2012-2016","Total","All","85 years and over","Number","Population",333,"Western Region"
"Winchester",900586440,"2012-2016","Total","All","85 years and over","Number","Margins of Error",122,"Western Region"
"Windham",901586790,"2012-2016","Female","All","Total","Number","Population",13356,"Eastern Region"
"Windham",901586790,"2012-2016","Female","All","Total","Number","Margins of Error",353,"Eastern Region"
"Windham",901586790,"2012-2016","Female","All","0 to 4 years","Number","Population",656,"Eastern Region"
"Windham",901586790,"2012-2016","Female","All","0 to 4 years","Number","Margins of Error",110,"Eastern Region"
"Windham",901586790,"2012-2016","Female","All","5 to 9 years","Number","Population",754,"Eastern Region"
"Windham",901586790,"2012-2016","Female","All","5 to 9 years","Number","Margins of Error",165,"Eastern Region"
"Windham",901586790,"2012-2016","Female","All","10 to 14 years","Number","Population",532,"Eastern Region"
"Windham",901586790,"2012-2016","Female","All","10 to 14 years","Number","Margins of Error",170,"Eastern Region"
"Windham",901586790,"2012-2016","Female","All","15 to 19 years","Number","Population",1556,"Eastern Region"
"Windham",901586790,"2012-2016","Female","All","15 to 19 years","Number","Margins of Error",218,"Eastern Region"
"Windham",901586790,"2012-2016","Female","All","20 to 24 years","Number","Population",1847,"Eastern Region"
"Windham",901586790,"2012-2016","Female","All","20 to 24 years","Number","Margins of Error",293,"Eastern Region"
"Windham",901586790,"2012-2016","Female","All","25 to 29 years","Number","Population",998,"Eastern Region"
"Windham",901586790,"2012-2016","Female","All","25 to 29 years","Number","Margins of Error",199,"Eastern Region"
"Windham",901586790,"2012-2016","Female","All","30 to 34 years","Number","Population",881,"Eastern Region"
"Windham",901586790,"2012-2016","Female","All","30 to 34 years","Number","Margins of Error",132,"Eastern Region"
"Windham",901586790,"2012-2016","Female","All","35 to 44 years","Number","Population",1292,"Eastern Region"
"Windham",901586790,"2012-2016","Female","All","35 to 44 years","Number","Margins of Error",218,"Eastern Region"
"Windham",901586790,"2012-2016","Female","All","45 to 54 years","Number","Population",1591,"Eastern Region"
"Windham",901586790,"2012-2016","Female","All","45 to 54 years","Number","Margins of Error",218,"Eastern Region"
"Windham",901586790,"2012-2016","Female","All","55 to 64 years","Number","Population",1424,"Eastern Region"
"Windham",901586790,"2012-2016","Female","All","55 to 64 years","Number","Margins of Error",236,"Eastern Region"
"Windham",901586790,"2012-2016","Female","All","65 to 74 years","Number","Population",846,"Eastern Region"
"Windham",901586790,"2012-2016","Female","All","65 to 74 years","Number","Margins of Error",184,"Eastern Region"
"Windham",901586790,"2012-2016","Female","All","75 to 84 years","Number","Population",593,"Eastern Region"
"Windham",901586790,"2012-2016","Female","All","75 to 84 years","Number","Margins of Error",153,"Eastern Region"
